epoch HTL01 HTL02 HTL03 HTL04 HTL05 HTL06 HTL07 HTL08 HTL09 HTL10 HTL11
45.0 0.8246722580249224 0.9850519284988485 0.9875007253084401 0.966144734286959 0.9754871189104726 0.9779139285275624 0.9596172777531843 0.9776934220577663 0.971830521410812 0.9784347641518976 0.9963901139713717
46.0 0.6476143080896315 0.9749065904256002 0.97704491509056 0.9863705310727444 0.9893837444940973 0.9890127323705205 0.9876015517327436 0.9872558412199823 0.9924676893250631 0.9874135127296366 0.9739992339533988
47.0 0.6772719176175925 0.9836056542766622 0.9854154835417951 0.986152262072674 0.984417188875824 0.9809635536769815 0.977204434527959 0.9832093550109643 0.9821666700968067 0.9815458260119337 0.9490582913785784
48.0 0.6693747864501675 0.9848748526344538 0.9832880350043458 0.9806730988136524 0.9799933708696505 0.9802974878551599 0.9816646582150376 0.9784922864382 0.9776532554893852 0.9799570109876556 0.9759368839079939
49.0 0.6362188596080649 0.9875942521849687 0.9876637824356139 0.9875064613899515 0.9883125723986587 0.9884794656902238 0.9866624420899462 0.9858791311984078 0.9799819570709148 0.9875117283990423 0.9846043385120142
50.0 0.6208970037625204 0.9825947483244099 0.9886697978226885 0.9923247386921166 0.9918297990901006 0.9910568600881083 0.9936894473529069 0.9908449356700376 0.9808158004043674 0.9908769215984065 0.9971796494081943
51.0 0.6039725415123608 0.9839783218384033 0.9837300053215415 0.9898076130948318 0.9831525610634135 0.9758820998316309 0.9827927035130688 0.970904872216479 0.987170951179678 0.9730450540220827 0.9705369404020927
52.0 0.6829244403412709 0.9840621544588342 0.983180272368997 0.9868893178149619 0.9840458677007407 0.9855267040391815 0.9889858695877274 0.9855850989562621 0.9930428217615295 0.9863081741394956 0.9917624441864936
53.0 0.6597574065404712 0.9910261955507643 0.991159126762663 0.9871005566163291 0.9923477727566905 0.9932015283511173 0.9862142852808237 0.9931858530344898 0.9913449704523897 0.9934148024009497 0.9838129054545547
54.0 0.6828289436601699 0.9893661573004796 0.9895184289326735 0.9892870281293491 0.9893041416065507 0.9900196242355661 0.9862722300344616 0.9907877715679196 0.9862933004769321 0.9906062467955015 0.9869835566652446
55.0 0.6044161080944438 0.9884668788036023 0.9889530956319538 0.9876416899312702 0.9866094330640166 0.9858975605926156 0.9833180569967158 0.9868747662755347 0.984955517632121 0.9863237466757108 0.978634624957553
56.0 0.5970651532952407 0.9926272128202462 0.9939707118245948 0.985779589480471 0.9882084170667412 0.9870759471101819 0.9888397603874228 0.9877025397745235 0.9882991232976954 0.9874974547662596 0.9910029561147874
57.0 0.698902347400439 0.9935860568054655 0.9917014104252196 0.9892251716499388 0.9894634912368261 0.9898895562416996 0.983554983253048 0.9903035216473822 0.9862155880046708 0.9896499651601411 0.9366352962224052
58.0 0.6074962989401038 0.9896207322878972 0.9947703762761086 0.9508236117782124 0.9486339013120453 0.9795981440203431 0.9928675923542776 0.985669867614331 0.986544256485517 0.9885593788440827 0.9938306683994604
59.0 0.5660619695698588 0.9842340816388143 0.9846477287884047 0.9886416401364917 0.985376082793609 0.9852752991031837 0.9923478512554407 0.9866251302451227 0.9900992400214438 0.9851841668959338 0.9891891523256867
60.0 0.6606612611263968 0.988018745344426 0.986347260902247 0.99356724533789 0.9913839389034399 0.9907526696844402 0.991283643093501 0.9909967807972345 0.9872620022604608 0.9906622333103368 0.9408275384047556
61.0 0.6393216633800415 0.9904526764097124 0.9884314711781582 0.9878605200479047 0.9886576863543924 0.9898920086103199 0.9947370834095779 0.9920844153523078 0.9899492023338712 0.9910511582746963 0.9737259809499511
62.0 0.638937240691943 0.9920228769440855 0.9911796380691459 0.9949082542166229 0.9946463813429742 0.9937423755322676 0.9885672137965189 0.9917067013539678 0.9911160634770755 0.9919165631975482 0.9930082509785012
63.0 0.62736635144045 0.9878083833341427 0.9873876144671271 0.9865862098901073 0.9869556766730871 0.9898619864628257 0.9916439076895345 0.9924746718317664 0.9903453581131483 0.9916725453988859 0.990163907253929
64.0 0.6639944462388868 0.987461054897942 0.9882753995173504 0.9877961659580032 0.9875579933068904 0.9875505490802157 0.9914906965235443 0.9870176937645567 0.987240885371232 0.9872571021009923 0.9942828016511248
65.0 0.5943780213594236 0.9857138913108735 0.9852958352451193 0.9838453707401633 0.9852489336499051 0.9856892948206093 0.988604862426685 0.9868127971709953 0.9884406867308125 0.9862777679691529 0.9910069566558879
66.0 0.9938224609728494 0.9881570865658152 0.9884859216733285 0.9874038851911242 0.9872900522440059 0.9873991653591873 0.9875172515088257 0.9884141240177542 0.9863753776703701 0.9872524418536638 0.9939267776500659
67.0 0.6802517857626628 0.9950882989723201 0.9963773328786977 0.9856032759890894 0.9806071561704424 0.9748345634005022 0.9848730405186361 0.9712745792006687 0.9811705140995356 0.9712894396644364 0.9835194407583516
68.0 0.9952293318381366 0.9890223644612453 0.9882053285503097 0.9886391810925858 0.9880098083036135 0.9883114483320191 0.9901947628475591 0.9888793285948485 0.9896146086456433 0.9890107879767462 0.9830372382912386
69.0 0.6733666242078186 0.9855242442931075 0.99147377720333 0.9810747715349626 0.984781745000677 0.9832676584416148 0.9845521834948543 0.9804418077259216 0.9841526621748236 0.9823118862892989 0.9850894562069994
70.0 0.7022929559679963 0.9887816196645431 0.9888410745031495 0.9859142020978666 0.9866187962860382 0.9870019399105795 0.9882256335066651 0.9857447406997556 0.9874663611637893 0.9863365925205921 0.9808841034885092
71.0 0.6558520762191233 0.9919192839987356 0.9922506978264972 0.9899377057559965 0.9906799484885987 0.9905616983691383 0.9837005824960678 0.9912695057261677 0.9845700232342398 0.9904253729844368 0.9792629432397377
72.0 0.5985812550685294 0.9952307617612842 0.994685110339546 0.9888360354955401 0.9842701481087616 0.9821150175104887 0.9867828721766146 0.9909587324175061 0.9895801447947956 0.9860531798528877 0.9829722053557489
73.0 0.715925539139189 0.990153854833984 0.9902986310929995 0.9873096747859608 0.9879022388402314 0.9878235606975491 0.9891421363317817 0.9880816957183293 0.988499654494105 0.9878560272904828 0.9917801112330187
74.0 0.6151465465913629 0.9881637305096033 0.9889653150289617 0.9899673846747218 0.9884619000731889 0.98776081552071 0.9875040690018875 0.9868747551216119 0.9879182575987691 0.9875158194019645 0.9911374873648467
75.0 0.5676716895661457 0.9932651540776934 0.9944812503808739 0.9907830565285166 0.9912609447705609 0.9906496282232918 0.9908786774116298 0.990099753984913 0.9901082100515867 0.9902549957042727 0.9926093243400955
76.0 0.593474385084392 0.987234051926001 0.9876993521634935 0.9869245303796327 0.9885160574548919 0.9880179482502124 0.9885007068202917 0.9883468669389939 0.9873060781822335 0.9874928899925118 0.9946640353245356
77.0 0.6299165811420886 0.9866059270411576 0.9874679048575665 0.9867198432490268 0.9871943871387057 0.9869723952311307 0.9853221788613086 0.9863246908999769 0.9851481476791912 0.9867481106607793 0.9860608296145166
78.0 0.5794665006473187 0.987957929404671 0.9908064201519522 0.990671459417657 0.9896842726651647 0.9900181098944149 0.9902227663627315 0.9905506829331537 0.9900906426476048 0.9899713562470253 0.9932532563576294
79.0 0.6645756709760613 0.9867560315414327 0.9848493676414853 0.9871985417642357 0.9855627988873217 0.9880014780597013 0.9909763800517307 0.9914494648806262 0.9902851200913082 0.9897906837196399 0.9943381792249755
80.0 0.6698405283975484 0.9923372222188308 0.9926911853303729 0.9916049287507531 0.9916876764635809 0.9913116643056957 0.99426721518043 0.9916387926618441 0.9905750730247243 0.9913190791697455 0.9941816314075679
81.0 0.6407547859480659 0.988158983655756 0.9876122255409705 0.9876365561157329 0.9856740265244277 0.9863017040841576 0.9818489250401039 0.9878333944953149 0.9841276733787744 0.9873051126963357 0.9923006631611794
82.0 0.6209523631459293 0.9897144136818121 0.9898913715197244 0.9909222764581131 0.9898354834209672 0.9902325266099883 0.9896795904578255 0.9924137773181303 0.9912159556781588 0.99156472441949 0.9900617139907014
83.0 0.6601338216948447 0.9817167427272728 0.9845534417473256 0.9866129052643474 0.986673756133022 0.9878852533293568 0.9835248840998937 0.9883251323815008 0.9815549797815287 0.9884976544551874 0.9856091560589963
84.0 0.7466700911756172 0.9896051484577261 0.9898673299362726 0.9887388564611835 0.9900022185437428 0.9914963180035347 0.9926151774183318 0.9929341883530058 0.9909225602429373 0.9921535093808653 0.996206884807253
85.0 0.6317887705515793 0.9874591706857672 0.987690889550481 0.9900459508970169 0.9891162514261266 0.9901700409794787 0.9819578846597373 0.9910027882738255 0.980279765280743 0.9905602064635852 0.9815699466143895
86.0 0.634770568074047 0.9907457234169879 0.9908278695616702 0.9921382694516357 0.9913308124305531 0.9906595980326791 0.9953583093487488 0.988717251815522 0.9908871713300073 0.989776877075377 0.99421451771793
87.0 0.7283119640009736 0.9865351019875351 0.9883057291165847 0.9862796644850437 0.9889974095463491 0.9889674583767469 0.9928225176911457 0.9897049114405919 0.9942980749068211 0.9891894281745045 0.9932934539022813
88.0 0.5344708884626752 0.9863674915414412 0.9872513194903378 0.9854254171307946 0.986510237995198 0.9864174910554665 0.9833345124089985 0.9866401752941077 0.9851196868525658 0.9864703761098444 0.9925541310556125
89.0 0.6021509236929263 0.9884975629242911 0.9897635867615865 0.9871180591535157 0.9873337334033401 0.9882581875803198 0.9833486256324963 0.9904746431701095 0.9919756288061482 0.9894411557550232 0.9881781658408333
90.0 0.7327140418408681 0.9898869685460022 0.9908071589677341 0.9896453819235835 0.9881112891539006 0.9885586881202261 0.9864587809485067 0.9888552914089795 0.9887330307889054 0.9891630760279323 0.9923374821528844
91.0 0.6927620721739175 0.9837479833729417 0.986043636416152 0.9965403513626601 0.9944246465765177 0.9906015983489043 0.9746289333492564 0.9803471539522183 0.9829008757623043 0.9867903463221545 0.9946098496515448
92.0 0.6721960834546699 0.9906612454972341 0.9920811969716758 0.9911696951234209 0.9895519517428628 0.9890855338572756 0.9878351703846654 0.9897380883534964 0.9883573928812254 0.989295765079113 0.9910800602835843
93.0 0.6621960003931675 0.9878340887003637 0.9884888616775651 0.9907355729061035 0.990701617340421 0.9895627655232485 0.9734390348488058 0.9873845282123738 0.9837552051499276 0.9888100870013286 0.9785727650010361
94.0 0.6747836995636782 0.9914340945273806 0.9908714490276412 0.9904276439171696 0.9926440734399292 0.9927624741576695 0.9937366338679966 0.9909145381578371 0.9929117290739563 0.9920379096172749 0.9927476420383164
95.0 0.7008189741047517 0.9841937909239872 0.9849661297213815 0.9848483666595531 0.9860579232994476 0.9854041212374075 0.991046220430775 0.9834326134224023 0.9928432401170447 0.9837897101460273 0.9927058081695337
96.0 0.6110182887272777 0.9925613396080999 0.992057575692807 0.9915806578682814 0.9906743881223282 0.9910437342674735 0.9926175675022307 0.992128554950133 0.9912443731618992 0.9916628972440661 0.9942259271472246
97.0 0.6501265604886631 0.9907918432530433 0.9926338339127403 0.989301032517148 0.9919445182547505 0.9928686714665482 0.9952208760345863 0.9938078790711132 0.9948698719001234 0.9934631855057793 0.9965781412411028
98.0 0.6340761057875113 0.9926260448280437 0.9929492054726262 0.9912481750011357 0.9888775141919685 0.9883851117136845 0.9890728732484625 0.9878672136777183 0.9893040030119019 0.9882265746985406 0.9945303287988972
99.0 0.6430568637597929 0.9890868705692494 0.9893774014247176 0.9752103369023486 0.9850255785204788 0.9861011938681273 0.9863532144615551 0.9863781708602836 0.9866231255913179 0.985793668431578 0.9882630785096947
